c,p,o,oLabel
http://www.wikidata.org/entity/Q116459960,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116459979,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116460015,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116460033,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116460048,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116460065,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116460082,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116460089,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116460101,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116460112,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116460141,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14136353,fictional occurrence
http://www.wikidata.org/entity/Q116460157,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60668879,fictional motorcycle
http://www.wikidata.org/entity/Q116460171,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15707563,fictional automobile
http://www.wikidata.org/entity/Q116460183,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q27104510,fictional train
http://www.wikidata.org/entity/Q116460270,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q116460281,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q116460292,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q116460298,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60668879,fictional motorcycle
http://www.wikidata.org/entity/Q116460457,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60618803,fictional truck
http://www.wikidata.org/entity/Q116460599,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18697071,fictional submarine
http://www.wikidata.org/entity/Q116460786,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q116461322,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q116461571,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5446565,fictional company
http://www.wikidata.org/entity/Q116461762,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14623646,fictional organization
http://www.wikidata.org/entity/Q116462067,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14136353,fictional occurrence
http://www.wikidata.org/entity/Q116462283,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q5446565,fictional company
http://www.wikidata.org/entity/Q116462294,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15909505,fictional newspaper
http://www.wikidata.org/entity/Q116462338,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15909505,fictional newspaper
http://www.wikidata.org/entity/Q116476742,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q17480908,fictional asteroid belt
http://www.wikidata.org/entity/Q116476870,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q116476893,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q116477026,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q108117266,fictional facility
http://www.wikidata.org/entity/Q116477056,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q116477184,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116477330,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116477580,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116477589,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116477698,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116477759,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116477823,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116477895,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116477939,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720870,fictional weapon
http://www.wikidata.org/entity/Q116477978,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116478025,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q23090938,fictional device
http://www.wikidata.org/entity/Q116478044,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116478104,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116478141,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15706911,fictional object
http://www.wikidata.org/entity/Q116478220,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q17682891,fictional prison
http://www.wikidata.org/entity/Q116478260,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60618871,fictional SUV
http://www.wikidata.org/entity/Q116478319,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60667167,fictional helicopter
http://www.wikidata.org/entity/Q116478498,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q116478572,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14637321,fictional spacecraft
http://www.wikidata.org/entity/Q116478599,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15707563,fictional automobile
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q2593744,fictional creature
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15773317,television character
http://www.wikidata.org/entity/Q116478695,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15773347,film character
http://www.wikidata.org/entity/Q116478785,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14136353,fictional occurrence
http://www.wikidata.org/entity/Q116478803,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14514600,group of fictional characters
http://www.wikidata.org/entity/Q116478860,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14623646,fictional organization
http://www.wikidata.org/entity/Q116478896,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q66547481,fictional television network
http://www.wikidata.org/entity/Q116478939,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q66547481,fictional television network
http://www.wikidata.org/entity/Q116478957,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q66547481,fictional television network
http://www.wikidata.org/entity/Q116478978,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q66547481,fictional television network
http://www.wikidata.org/entity/Q116478994,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q66547481,fictional television network
http://www.wikidata.org/entity/Q116818123,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60479060,fictional television station
http://www.wikidata.org/entity/Q116818251,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1145276,fictional country
http://www.wikidata.org/entity/Q116818285,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15709963,fictional hospital
http://www.wikidata.org/entity/Q116818301,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q1964689,fictional city
http://www.wikidata.org/entity/Q116818325,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q116818342,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q82551938,fictional apartment
http://www.wikidata.org/entity/Q116818362,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q116818380,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q63960235,fictional mansion
http://www.wikidata.org/entity/Q116818846,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116818860,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116818876,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116818939,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819108,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819115,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819124,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819138,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819150,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819171,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819189,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819220,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819247,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116819262,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116856277,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q23090938,fictional device
http://www.wikidata.org/entity/Q116856289,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q65939560,fictional armor
http://www.wikidata.org/entity/Q116856568,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q14514600,group of fictional characters
http://www.wikidata.org/entity/Q117036032,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q28555642,fictional musical
http://www.wikidata.org/entity/Q117036032,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q85475422,amusement park show
http://www.wikidata.org/entity/Q118344903,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q20871196,fictional vehicle
http://www.wikidata.org/entity/Q120907144,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q17682891,fictional prison
http://www.wikidata.org/entity/Q121381059,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15707521,fictional battle
http://www.wikidata.org/entity/Q122389588,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q60875215,fictional café
http://www.wikidata.org/entity/Q122389608,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q63959562,fictional police station
http://www.wikidata.org/entity/Q122418265,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q63959562,fictional police station
http://www.wikidata.org/entity/Q122443368,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q18814068,fictional restaurant
http://www.wikidata.org/entity/Q122443783,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15709963,fictional hospital
http://www.wikidata.org/entity/Q122443824,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q2775969,fictional planet
http://www.wikidata.org/entity/Q122443888,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q111535061,fictional store
http://www.wikidata.org/entity/Q122444030,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q122444270,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
http://www.wikidata.org/entity/Q122444464,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q3895768,fictional location
http://www.wikidata.org/entity/Q122444810,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q100706037,fictional dimension
http://www.wikidata.org/entity/Q122445037,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q15720793,fictional building
